"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"10612","","1.0","","","","","","0.6666666666666666","0.0","","0.0","1.0","0.0","","","0.0","0.0","",""
"10613","","1.0","","","","","","1.0","0.0","0.0","0.0","0.0","","","","","0.0","","0.0"
"10614","","1.0","0.0","","0.0","0.0","","0.0","","1.0","1.0","","","","1.0","0.0","0.6666666666666666","","1.0"
"10615","1.0","","1.0","","","1.0","","1.0","1.0","1.0","0.0","0.0","0.0","","","0.6666666666666666","0.0","","0.0"
"10616","0.6666666666666666","","0.6666666666666666","","0.0","0.6666666666666666","0.5","1.0","1.0","1.0","0.5","0.8","0.5","","","1.0","0.4","0.6666666666666666","1.0"
"10617","0.0","0.6666666666666666","0.0","","0.0","0.5","0.0","1.0","","","0.0","0.4","0.0","","0.0","0.0","0.0","0.0",""
"10618","","0.6666666666666666","","","","","","1.0","1.0","0.6666666666666666","0.6666666666666666","0.0","1.0","","","0.6666666666666666","0.0","1.0","0.0"
"10619","","0.6666666666666666","","","","","0.0","0.5","0.0","0.0","0.5","1.0","","","","0.0","0.0","","0.0"
"10620","1.0","1.0","0.6666666666666666","1.0","1.0","0.6666666666666666","","","","0.6666666666666666","0.5","0.6666666666666666","","0.0","1.0","0.6666666666666666","0.4","1.0","0.6666666666666666"
"10621","0.4","1.0","1.0","","0.0","1.0","0.4","0.5","","1.0","0.0","0.8","1.0","","1.0","0.4","1.0","0.4","1.0"
"10622","0.0","","0.0","0.0","","0.0","","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0"
"10623","0.0","0.6666666666666666","0.0","","0.0","0.6666666666666666","","0.8","","0.0","0.0","0.4","","","0.0","0.0","0.3333333333333333","","0.0"
"10624","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","","1.0","1.0","","1.0","1.0"
"10625","","1.0","0.6666666666666666","0.0","","1.0","","1.0","","0.6666666666666666","1.0","0.5","0.6666666666666666","0.0","0.6666666666666666","0.5","0.8","0.6666666666666666","0.5"
"10626","","","","","","1.0","","0.0","","","","0.0","","","","0.0","0.5","","0.0"
"10627","1.0","1.0","1.0","","1.0","0.6666666666666666","","0.6666666666666666","","1.0","0.5","1.0","","","1.0","0.6666666666666666","0.33333333333333337","1.0","0.6666666666666666"
"10628","0.0","1.0","0.0","0.0","","1.0","0.0","1.0","","0.0","0.6666666666666666","","","","0.0","0.0","0.0","0.0","0.0"
"10629","0.0","","0.0","0.0","","1.0","1.0","0.5","0.0","0.0","0.0","0.6666666666666666","","0.0","","0.0","0.5","0.0","0.0"
"10630","","1.0","0.0","","0.0","0.0","0.0","1.0","","0.0","0.4","0.0","","","","0.0","0.0","","0.0"
"10631","0.0","1.0","0.0","","","0.0","","1.0","0.0","0.0","1.0","0.0","","","0.0","0.0","0.6666666666666666","0.0","0.0"
"10632","","1.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0"
"10633","","1.0","","0.0","0.0","","","0.6666666666666666","","","1.0","0.0","0.0","0.0","","0.0","0.0","","0.0"
"10634","1.0","1.0","1.0","","1.0","0.0","","1.0","0.0","1.0","0.6666666666666666","1.0","","","1.0","1.0","0.5","1.0","1.0"
"10635","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","","1.0","0.6666666666666666","1.0","1.0","0.6666666666666666"
"10636","1.0","1.0","1.0","0.6666666666666666","0.0","1.0","","","1.0","1.0","1.0","1.0","1.0","","1.0","0.8","1.0","1.0","1.0"
"10637","1.0","1.0","1.0","","1.0","1.0","1.0","","1.0","1.0","0.6666666666666666","","","","1.0","1.0","0.5","1.0","1.0"
"10638","","1.0","","0.0","","1.0","","","","","1.0","0.5","","","","0.0","0.33333333333333337","0.0",""
"10639","1.0","0.0","1.0","","","0.0","","0.6666666666666666","1.0","1.0","0.5","0.6666666666666666","","","","0.0","0.6666666666666666","0.0","1.0"
"10640","","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","1.0","1.0","1.0","0.8","0.8","0.0","1.0","1.0","0.8","1.0","0.8"
"10641","","1.0","1.0","","","1.0","","0.0","1.0","1.0","0.6666666666666666","0.6666666666666666","1.0","","1.0","1.0","1.0","1.0","1.0"
"10642","0.5","0.6666666666666666","0.6666666666666666","","0.0","0.6666666666666666","","0.0","0.5","0.6666666666666666","0.6666666666666666","1.0","0.0","","0.0","0.5","0.0","0.5","0.5"
"10643","1.0","1.0","1.0","","","0.6666666666666666","0.0","","1.0","1.0","0.5","0.0","","","1.0","0.0","1.0","","0.0"
"10644","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","1.0","0.5714285714285715","1.0","1.0"
"10645","","1.0","","","1.0","","","0.0","1.0","1.0","1.0","","","","1.0","0.6666666666666666","0.5","1.0","1.0"
"10646","","","","","","","","0.6666666666666666","","","0.0","","","","","","","",""
"10647","","0.6666666666666666","","","","0.6666666666666666","","0.0","","","0.6666666666666666","0.6666666666666666","0.0","","","","0.8","",""
"10648","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","0.6666666666666666","0.6666666666666666","","1.0"
"10649","0.0","1.0","0.0","","","1.0","0.0","","","0.0","0.6666666666666666","1.0","","","0.0","0.0","0.4","0.0","0.0"
"10650","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","","","","1.0","1.0","","",""
"10651","","","","","0.0","","","0.5","","","0.0","","0.0","","","0.0","0.0","","0.0"
"10652","","","","","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0"
"10653","","","","","","0.0","0.5","","","","0.5","0.5","","","","0.5","","",""
"10654","1.0","1.0","1.0","0.0","1.0","1.0","","0.0","0.6666666666666666","0.5","0.5","","","0.0","","0.0","0.33333333333333337","0.0",""
"10655","1.0","0.6666666666666666","1.0","0.6666666666666666","0.0","1.0","0.6666666666666666","1.0","1.0","1.0","0.5","1.0","1.0","0.0","0.6666666666666666","1.0","1.0","0.6666666666666666","1.0"
"10656","","0.6666666666666666","","","","0.0","","1.0","","0.0","1.0","0.6666666666666666","","","","0.0","0.3333333333333333","","0.0"
"10657","1.0","1.0","","","","1.0","","1.0","","0.0","1.0","0.6666666666666666","","","0.0","0.0","0.4","0.0","0.0"
"10658","0.0","0.6666666666666666","0.0","0.0","","0.0","1.0","0.6666666666666666","","1.0","1.0","0.6666666666666666","","0.0","1.0","0.0","","0.0","1.0"
"10659","","","","","","1.0","0.0","","","","0.6666666666666666","0.0","","","","","0.6666666666666666","",""
"10660","","1.0","","","","1.0","","1.0","","","0.8","0.8","","","","","0.8","",""
"10661","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.6666666666666666","0.5","1.0","1.0"
"10662","","1.0","","0.0","0.0","1.0","","1.0","","","1.0","0.5","0.0","","","0.0","0.6666666666666666","",""
"10663","0.0","0.0","0.6666666666666666","","0.0","0.5","","0.6666666666666666","0.0","0.0","0.0","0.6666666666666666","","","0.0","0.0","0.3333333333333333","0.0","0.6666666666666666"
"10664","1.0","1.0","1.0","","","1.0","","","1.0","1.0","0.5","1.0","1.0","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"10665","0.0","","0.0","","","0.0","0.6666666666666666","1.0","","0.0","0.4","","0.0","","","0.0","0.0","","0.0"
"10666","0.5","1.0","0.5","","0.6666666666666666","1.0","0.6666666666666666","1.0","","0.5","1.0","0.6666666666666666","","","0.5","0.5","0.8","0.6666666666666666","0.5"
"10667","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","0.0","0.0","0.0","","1.0","0.0","1.0","1.0"
"10668","1.0","1.0","1.0","","","0.5","","","1.0","1.0","0.5","0.5","","","1.0","1.0","0.0","","1.0"
"10669","1.0","","1.0","0.0","","1.0","1.0","0.6666666666666666","1.0","1.0","0.0","0.0","0.0","","","1.0","0.0","1.0","1.0"
"10670","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","0.6666666666666666","","1.0","","1.0","1.0","0.6666666666666666","1.0",""
"10671","0.8","1.0","1.0","0.0","","1.0","0.8","0.6666666666666666","","1.0","0.0","1.0","","","1.0","0.8","0.6666666666666666","0.8","1.0"
"10672","0.0","","0.0","","","0.0","","1.0","0.0","0.0","0.0","","","","","0.0","","",""
"10673","1.0","0.0","","","0.0","","","1.0","1.0","1.0","0.0","1.0","","","1.0","0.0","0.5","","1.0"
"10674","1.0","1.0","1.0","","1.0","1.0","","0.6666666666666666","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"10675","","1.0","","","","0.0","","0.6666666666666666","","0.0","0.4","0.0","","","","","0.6666666666666666","",""
"10676","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","1.0","","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"10677","","","","","","","","0.0","0.0","","","","","","","","","","0.0"
"10678","","1.0","","0.0","","1.0","","0.0","","","1.0","0.6666666666666666","","","","0.0","0.5","","0.0"
"10679","1.0","1.0","1.0","","","1.0","","1.0","","0.6666666666666666","0.5","0.6666666666666666","","","1.0","0.6666666666666666","0.4","","1.0"
"10680","","0.6666666666666666","","","","","","0.0","0.0","1.0","1.0","0.0","","","","0.5","0.0","","0.0"
"10681","","","","","","","","","0.0","0.0","0.0","0.0","","","","0.0","0.0","",""
"10682","0.5","1.0","0.5","","","1.0","","1.0","0.5","0.5","0.4","0.6666666666666666","","0.0","0.5","0.4","0.6666666666666666","0.5","0.5"
"10683","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","1.0","","1.0","1.0","1.0","1.0","1.0"
"10684","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.5","1.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"10685","1.0","","1.0","","","1.0","","","","1.0","1.0","0.0","","","","0.6666666666666666","0.4","0.0","0.0"
"10686","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.4","1.0","1.0"
"10687","0.0","1.0","0.0","","","0.0","0.15384615384615385","0.5","","1.0","0.0","0.5714285714285715","","","","0.0","0.6666666666666666","0.0","1.0"
"10688","","0.6666666666666666","0.0","","","0.0","0.0","1.0","0.4","0.4","0.4","0.4","","","0.6666666666666666","0.28571428571428575","0.6666666666666666","0.0","0.5"
"10689","","","","","","","","0.5","0.0","0.0","0.0","0.6666666666666666","0.0","","","0.0","0.0","","0.6666666666666666"
"10690","","0.6666666666666666","","0.0","0.0","0.6666666666666666","","1.0","0.0","","0.5","0.0","","0.0","","0.0","0.6666666666666666","0.0",""
"10691","1.0","1.0","0.6666666666666666","","1.0","0.6666666666666666","","0.5","1.0","1.0","1.0","","","","1.0","0.6666666666666666","0.4","1.0","0.6666666666666666"
"10692","1.0","","1.0","","1.0","1.0","0.0","1.0","1.0","1.0","0.5","0.6666666666666666","","","","0.0","0.5","1.0","1.0"
"10693","0.0","1.0","0.0","","","0.0","","0.6666666666666666","0.0","0.0","0.5","0.0","0.0","","0.0","0.0","0.0","",""
"10694","","1.0","0.0","","","0.0","","","","0.0","0.6666666666666666","0.0","","","","0.0","0.0","",""
"10695","0.6666666666666666","","1.0","0.6666666666666666","","1.0","0.0","1.0","1.0","1.0","0.5","0.6666666666666666","0.5","0.0","","1.0","0.5","1.0","1.0"
"10696","1.0","1.0","1.0","1.0","","0.6666666666666666","","0.6666666666666666","1.0","1.0","0.4","0.5","0.6666666666666666","","1.0","0.6666666666666666","0.5","1.0","0.6666666666666666"
"10697","","1.0","","","0.0","1.0","0.0","1.0","","","0.6666666666666666","0.0","","","","","0.0","",""
"10698","1.0","1.0","1.0","","","1.0","","","1.0","1.0","0.5","0.0","","","1.0","1.0","0.0","1.0","1.0"
"10699","0.5","0.6666666666666666","0.5","","0.6666666666666666","0.0","0.6666666666666666","1.0","0.4","0.5","0.4","0.8","0.5","","","0.4","0.5","0.5",""
"10700","","0.0","","","","1.0","0.0","0.6666666666666666","","","0.0","1.0","0.0","","","0.0","0.0","","0.0"
"10701","1.0","1.0","1.0","0.6666666666666666","0.5","1.0","","","1.0","1.0","0.8","1.0","0.8","0.0","1.0","","0.6666666666666666","1.0","1.0"
"10702","1.0","","1.0","","","1.0","","1.0","1.0","1.0","0.0","","","","","0.8","0.8","1.0","0.8"
"10703","","","","","","1.0","","1.0","","","","","","","","","","",""
"10704","","1.0","","1.0","","1.0","1.0","1.0","0.0","0.0","0.6666666666666666","0.0","0.0","","","0.0","0.0","","0.0"
"10705","0.0","0.5","0.5","","","0.5","0.4","1.0","","0.5","0.0","0.5","0.5","","0.5","0.0","0.3333333333333333","0.0","0.5"
"10706","","","","","0.0","","","1.0","0.0","0.0","0.0","","0.0","","","0.0","0.5","0.0",""
"10707","0.0","0.5","0.0","0.0","","0.5","","0.0","","0.0","0.4","0.3333333333333333","","","0.0","0.28571428571428575","0.4444444444444445","","0.3333333333333333"
"10708","1.0","1.0","1.0","","","1.0","","","","1.0","1.0","0.5","","","1.0","0.0","0.6666666666666666","","0.4"
"10709","0.8","1.0","1.0","0.0","0.0","1.0","0.8","1.0","","1.0","0.0","0.8","","","1.0","0.6666666666666666","0.5714285714285715","0.8","0.8"
"10710","1.0","1.0","1.0","","0.6666666666666666","1.0","0.6666666666666666","1.0","1.0","1.0","0.8","0.6666666666666666","","","0.6666666666666666","1.0","0.8","1.0","1.0"
"10711","1.0","","1.0","","0.0","1.0","1.0","0.0","1.0","1.0","1.0","","0.0","","","1.0","0.0","1.0","1.0"
"10712","1.0","0.5","1.0","0.0","","0.6666666666666666","","0.6666666666666666","1.0","1.0","0.6666666666666666","0.5","","","1.0","1.0","0.5","1.0",""
"10713","0.0","","0.0","","","0.0","","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"10714","0.5714285714285715","0.8","0.8","0.0","","0.8","0.3333333333333333","0.0","","0.8","0.0","0.8","0.6666666666666666","","0.0","0.5714285714285715","0.6666666666666666","0.6666666666666666","0.8"
"10715","1.0","","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.0","1.0","1.0","1.0","","1.0","0.6666666666666666","1.0","1.0"
"10716","0.5","1.0","1.0","","0.4","1.0","","1.0","1.0","1.0","0.4","0.8","","","1.0","0.5","0.6666666666666666","0.6666666666666666","1.0"
"10717","1.0","0.0","1.0","","","1.0","","1.0","","1.0","0.0","","","","1.0","0.0","0.0","","0.0"
"10718","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0","1.0","0.5","1.0","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"10719","","","","","","","","0.0","","","","","0.0","","","","0.0","",""
"10720","1.0","1.0","1.0","","0.0","1.0","","0.8","0.0","1.0","1.0","1.0","","","1.0","0.0","","0.0","1.0"
"10721","","1.0","","","","1.0","0.0","0.0","","","1.0","","","","","","0.0","",""
"10722","0.0","1.0","0.0","","0.0","1.0","","1.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"10723","","","","","","","","0.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"10724","","1.0","","","","","0.0","0.6666666666666666","1.0","1.0","1.0","1.0","0.0","","1.0","0.0","0.0","1.0","1.0"
"10725","","","","","","","","1.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"10726","0.0","0.6666666666666666","0.0","","0.0","0.6666666666666666","0.0","1.0","0.0","","0.6666666666666666","1.0","","","","0.0","","0.0","0.0"
"10727","","1.0","","","","","","0.0","0.0","1.0","0.0","","","","1.0","0.0","0.0","0.0",""
"10728","","0.0","0.0","","","0.0","","1.0","0.0","0.0","0.4","0.0","0.0","","","0.0","0.5","","0.0"
"10729","0.0","0.6666666666666666","0.0","0.0","","0.0","","0.6666666666666666","0.5","0.5","0.0","0.0","0.0","0.0","0.6666666666666666","0.5","0.0","0.6666666666666666","0.5"
"10730","","1.0","1.0","0.0","1.0","1.0","","0.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","0.6666666666666666","0.4","1.0","0.6666666666666666"
"10731","","1.0","","","","","","","","","1.0","0.0","","","","","0.4","","0.0"
"10732","0.0","1.0","0.6666666666666666","","","0.6666666666666666","","0.5","","0.6666666666666666","0.6666666666666666","0.5","0.6666666666666666","","1.0","0.0","0.6666666666666666","0.0","0.6666666666666666"
"10733","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.5","0.6666666666666666","","1.0","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","0.6666666666666666","0.5","0.4","0.5","0.5"
"10734","0.0","0.0","0.0","0.0","","0.0","0.0","1.0","1.0","0.0","0.0","0.6666666666666666","","","","0.0","0.0","0.0","0.0"
"10735","","1.0","","","0.0","0.0","","0.0","","","1.0","0.0","","","","","","","0.0"
"10736","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","","0.0","","1.0","0.0","1.0","1.0"
"10737","","0.6666666666666666","0.0","","","0.0","","1.0","0.6666666666666666","","0.4","0.0","","","0.0","0.0","0.5","",""
"10738","1.0","1.0","1.0","0.0","","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","0.0","1.0","0.0","1.0"
"10739","","1.0","","0.0","0.0","0.5","","0.6666666666666666","","","0.8","0.6666666666666666","","","","","0.4","0.0",""
"10740","","0.6666666666666666","0.0","0.0","","0.5","0.0","","","0.0","0.22222222222222224","0.5","0.0","0.0","","","0.3333333333333333","0.0","0.0"
"10741","0.6666666666666666","0.6666666666666666","1.0","","","1.0","","0.0","1.0","1.0","0.4","0.5","","","0.6666666666666666","1.0","0.5","1.0","0.6666666666666666"
"10742","0.0","0.8","0.0","","0.6666666666666666","1.0","0.0","1.0","","0.0","0.6666666666666666","0.5","","","","0.0","0.3333333333333333","0.0","0.0"
"10743","","","0.0","","","1.0","","0.5","0.0","0.0","1.0","0.0","","","","","","0.0",""
"10744","","0.0","","0.0","0.0","0.0","0.0","1.0","","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0"
"10745","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.0","1.0","1.0","0.6666666666666666","1.0",""
"10746","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"10747","0.6666666666666666","1.0","0.6666666666666666","","","1.0","0.6666666666666666","1.0","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666","","","0.6666666666666666","0.6666666666666666","0.8","0.6666666666666666","0.6666666666666666"
"10748","1.0","","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","0.0","1.0","","","1.0","1.0","1.0",""
"10749","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","","1.0","0.5","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5","","0.6666666666666666","0.5","0.6666666666666666","0.6666666666666666",""
"10750","","","","","","","","","0.0","0.0","0.6666666666666666","0.0","","","","0.0","0.4","","0.0"
"10751","0.6666666666666666","1.0","0.6666666666666666","","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0","0.6666666666666666","","0.6666666666666666","0.6666666666666666","0.8","0.6666666666666666","0.6666666666666666"
"10752","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.6666666666666666","","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"10753","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","0.6666666666666666","0.6666666666666666","1.0","0.5"
"10754","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.5","1.0","0.5","","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666","","","0.6666666666666666","0.5","0.8","0.6666666666666666","0.6666666666666666"
"10755","","","0.0","","","0.0","","0.7499999999999999","0.0","0.0","0.0","0.0","","","","0.0","","0.0","1.0"
"10756","1.0","","1.0","1.0","0.0","1.0","","0.5","1.0","1.0","0.6666666666666666","","1.0","0.0","","1.0","0.6666666666666666","1.0",""
"10757","1.0","0.6666666666666666","0.6666666666666666","","0.0","0.6666666666666666","0.0","0.6666666666666666","0.5","1.0","1.0","1.0","0.6666666666666666","","1.0","1.0","0.6666666666666666","1.0","0.6666666666666666"
"10758","","1.0","","","","0.6666666666666666","","1.0","","","0.5","","","","","","0.33333333333333337","",""
"10759","","0.6666666666666666","0.6666666666666666","0.0","","0.6666666666666666","0.0","0.0","","0.5","0.5","0.6666666666666666","","0.0","","0.6666666666666666","0.8","0.6666666666666666","0.6666666666666666"
"10760","","0.4","","0.0","0.0","0.6666666666666666","","0.0","0.0","0.0","0.5","0.5","","0.0","","0.0","0.6666666666666666","0.0",""
"10761","0.0","1.0","0.0","0.0","","0.0","0.0","0.0","0.5","","0.0","0.4","","","","0.5","0.0","0.5","0.5"
"10762","0.6666666666666666","0.6666666666666666","1.0","","0.5","0.4","","0.0","1.0","1.0","0.8","0.6666666666666666","","","0.6666666666666666","0.8","","1.0","1.0"
"10763","1.0","1.0","1.0","","","1.0","","0.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","","","1.0","0.0","1.0","","0.0"
"10764","1.0","1.0","1.0","0.6666666666666666","0.0","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","0.8","0.6666666666666666","1.0","0.8"
"10765","1.0","1.0","1.0","","1.0","0.6666666666666666","","1.0","","0.6666666666666666","0.5","0.0","","","1.0","0.6666666666666666","0.5","0.0","0.0"
"10766","0.6666666666666666","1.0","0.5","","1.0","0.5","0.6666666666666666","1.0","","1.0","1.0","0.8","","","1.0","0.5","0.5","0.5","1.0"
"10767","1.0","1.0","1.0","0.0","1.0","0.6666666666666666","","","","1.0","0.0","0.6666666666666666","","","1.0","1.0","0.6666666666666666","1.0",""
"10768","0.0","1.0","0.0","0.0","","0.0","","","","","1.0","","","0.0","","0.0","0.0","0.0",""
"10769","","1.0","","","","0.0","","0.5","","","0.0","","","","","0.0","","",""
"10770","1.0","","1.0","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.5","0.5","","","","","0.0","1.0","1.0"
"10771","0.0","","0.0","0.0","","0.0","","","","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0"
"10772","","","","","","","","1.0","1.0","1.0","1.0","0.0","1.0","","","1.0","0.0","",""
"10773","1.0","0.6666666666666666","0.6666666666666666","","","0.6666666666666666","","0.6666666666666666","0.5","1.0","1.0","0.6666666666666666","0.5","","0.6666666666666666","0.5","0.6666666666666666","0.6666666666666666","0.5"
"10774","","1.0","","","","1.0","","1.0","","","0.5","0.0","","","","","0.4","","0.0"
"10775","1.0","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","1.0","","1.0",""
"10776","","","0.0","","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"10777","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","","1.0","1.0"
"10778","0.6666666666666666","0.8","0.6666666666666666","0.0","0.0","0.5","0.0","0.8","1.0","1.0","1.0","1.0","","0.0","1.0","0.0","0.0","0.0","1.0"
"10779","1.0","1.0","1.0","","1.0","1.0","1.0","0.5","1.0","1.0","1.0","0.0","","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0"
"10780","0.5","0.5","0.5","0.6666666666666666","0.5","0.5","","","0.5","0.5","0.5","0.5","0.6666666666666666","0.0","0.5","0.5","0.4","0.5",""
"10781","1.0","0.0","1.0","","1.0","1.0","","0.0","","0.6666666666666666","0.5","0.0","","","","0.6666666666666666","0.25","1.0",""
"10782","1.0","0.6666666666666666","0.6666666666666666","0.0","0.6666666666666666","0.0","","0.5","","1.0","0.6666666666666666","1.0","","","0.6666666666666666","0.5","0.3333333333333333","1.0","1.0"
"10783","","1.0","","","","1.0","","1.0","","","1.0","","","","","0.0","0.6666666666666666","0.0",""
"10784","0.6666666666666666","1.0","0.5","0.0","0.0","0.5","0.6666666666666666","","","1.0","0.8","0.6666666666666666","","","0.6666666666666666","0.4","0.4444444444444445","0.5",""
"10785","","1.0","1.0","0.0","0.6666666666666666","1.0","","","1.0","1.0","0.0","0.6666666666666666","","","1.0","0.6666666666666666","0.6666666666666666","1.0",""
"10786","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","","1.0","1.0","","0.0","","1.0","0.0","0.0","1.0","1.0"
"10787","0.6666666666666666","0.5","0.5","","0.0","0.4","0.6666666666666666","","0.5","0.5","0.5","0.8","","","0.6666666666666666","0.4","0.6666666666666666","0.5","1.0"
"10788","","0.6666666666666666","","","","1.0","","0.0","","0.0","0.6666666666666666","","0.0","","","0.0","0.6666666666666666","",""
"10789","","","0.0","1.0","","0.0","","","0.0","0.0","0.0","0.6666666666666666","","","","0.0","0.6666666666666666","0.0","0.0"
"10790","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","0.5","0.6666666666666666","","","","1.0","0.5","1.0","1.0"
"10791","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","0.6666666666666666","","1.0","0.8","0.4","0.8","0.5","","0.0","0.6666666666666666","1.0","","1.0","0.8"
"10792","","1.0","","","1.0","0.0","","0.6666666666666666","1.0","1.0","1.0","0.5","","","1.0","0.0","1.0","1.0","0.6666666666666666"
"10793","1.0","1.0","","","","","","0.0","1.0","1.0","1.0","1.0","","","1.0","1.0","","1.0","1.0"
"10794","1.0","","1.0","1.0","","1.0","1.0","0.6666666666666666","1.0","1.0","0.5","0.0","1.0","","","1.0","0.6666666666666666","1.0","1.0"
"10795","","0.0","","","","","","1.0","1.0","1.0","0.6666666666666666","0.0","","","","1.0","","",""
"10796","","","","","","1.0","1.0","1.0","","","1.0","","","","","","0.0","",""
"10797","0.6666666666666666","1.0","0.6666666666666666","","0.4","1.0","0.4","1.0","","0.6666666666666666","0.3333333333333333","0.4","0.5","","0.5","0.3333333333333333","0.5","0.6666666666666666",""
"10798","1.0","1.0","0.6666666666666666","0.0","","0.6666666666666666","","0.6666666666666666","1.0","0.5","0.4","0.33333333333333337","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666"
"10799","1.0","","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.6666666666666666","1.0","0.0","","1.0","0.6666666666666666","1.0","0.6666666666666666"
"10800","0.0","0.0","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"10801","","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.0","1.0","1.0"
"10802","0.0","1.0","0.0","0.0","0.0","0.0","","0.6666666666666666","0.0","0.0","1.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0"
"10803","1.0","1.0","1.0","1.0","0.0","1.0","0.6666666666666666","1.0","0.6666666666666666","1.0","0.0","1.0","","0.0","","1.0","","1.0","1.0"
